art,klasse,ordnung,familie
1030106,1,103,10301
1070111,1,108,10802
1070112,1,108,10802
1070120,1,108,10802
1070406,1,108,10813
1100120,1,113,11309
1120821,1,115,11507
1120823,1,115,11507
1160441,1,121,12109
1160704,1,121,12112
2010202,2,204,20401
2070407,2,206,20608
2070510,2,206,20606
2070511,2,206,20607
2070708,2,206,20612
2070905,2,206,20613
2080119,2,234,23404
2080406,2,234,23414
2080502,2,234,23401
2090603,2,207,20710
2150233,2,235,23507
2150252,2,235,23506
3010819,3,301,30107
3010824,3,301,30107
3010825,3,301,30107
5050303,6,605,60503
5060210,6,606,60602
21103171,1,115,11509
50904519,4,402,40204
50905893,3,301,30107
