art,klasse,ordnung,familie
1070111,1,108,10802
1070120,1,108,10802
1070406,1,108,10813
1070421,1,108,10813
1070505,1,108,10812
1070507,1,108,10810
1071108,1,108,10818
1071205,1,108,10819
1100603,1,113,11315
1100706,1,113,11311
1120101,1,115,11509
1120306,1,115,11511
1120603,1,115,11504
1120808,1,115,11507
1120812,1,115,11507
1120901,1,115,11507
1120923,1,115,11508
1150102,1,120,12001
1150204,1,120,12002
1160411,1,121,12110
1160602,1,121,12105
1160704,1,121,12112
1160824,1,121,12114
1160906,1,121,12120
2010105,2,201,20101
2070404,2,206,20608
2070510,2,206,20606
2070619,2,206,20609
2070723,2,206,20612
2070742,2,206,20612
2070803,2,206,20611
2070809,2,206,20611
2090603,2,207,20710
2090609,2,207,20703
2090714,2,207,20709
2100401,2,220,22005
2120206,2,219,21904
2130121,2,244,24420
2130215,2,244,24402
2130302,2,244,24414
2130320,2,244,24414
2130332,2,244,24413
2130338,2,244,24413
2130405,2,244,24415
2130409,2,244,24401
2130411,2,244,24401
2130704,2,244,24406
2130709,2,244,24406
2130807,2,244,24407
2130835,2,244,24407
2222706,2,250,250151
3010819,3,301,30107
3020101,3,302,30201
3041105,3,303,30344
21102348,6,605,60501
21103241,2,206,20612
50901038,2,206,20610
50901091,2,206,20612
50901527,1,120,12001
50901905,2,244,24415
50902797,2,244,24413
50903201,6,605,60505
50903384,2,220,22003
50903567,6,604,60402
50904050,2,235,23502
50904060,2,243,24303
50904171,2,240,24003
50904479,2,250,250031
50904494,2,250,250031
50905464,3,303,30316
50905468,3,303,30324
55007646,3,303,30333
55009152,2,219,21908
55009158,2,250,250040
55009162,4,403,40302
55009167,3,303,30333
55009168,3,303,30333
55009189,2,220,22003
55009246,5,523,52301
