art,klasse,ordnung,familie
4010402,5,505,50506
4010404,5,505,50506
4010705,5,507,50702
4070102,5,523,52304
4070201,5,523,52302
4100102,5,550,550009
4150103,5,552,55201
4150106,5,552,55201
4210201,5,547,54705
4230115,5,550,550009
4231401,5,550,550047
21103639,5,549,54907
50901167,5,552,55206
50901174,5,550,550044
50901176,5,550,550044
50901177,5,550,550044
50901979,5,550,550006
50902014,5,550,550130
50902015,5,550,550130
50902027,5,550,550044
50902229,5,550,550130
50902639,5,550,550130
50902851,5,550,550071
50902855,5,552,55203
50902923,5,551,55104
50902926,5,549,54901
50903049,5,550,550075
50903091,5,550,550044
50903093,5,550,550044
50903094,5,550,550071
50903104,5,550,550044
50906834,5,549,54903
55003261,5,552,55201
55003263,5,550,550130
55003265,5,550,550125
55003268,5,550,550058
55003286,5,550,550115
55003329,5,550,550013
55003365,5,550,550058
55003372,5,550,550074
55003380,5,550,550075
55003403,5,550,550009
55003404,5,550,550075
55003417,5,550,550021
55003422,5,550,550130
55003424,5,550,550130
55003434,5,550,550075
55003470,5,550,550009
55003472,5,550,550021
55003516,5,550,550074
55003670,5,549,54903
55003672,5,550,550074
55003673,5,550,550044
55003680,5,552,55201
55003699,5,550,550074
55003740,5,547,54703
55003814,5,552,55202
55003874,5,550,550009
55004037,5,550,550119
55004073,5,550,550119
55004093,5,550,550074
55004131,5,550,550075
55004134,5,550,550075
55004136,5,550,550130
55004148,5,550,550130
55004223,5,550,550142
55004306,5,550,550058
55004336,5,550,550009
55004386,5,550,550075
55004446,5,550,550044
55004516,5,550,550075
55005050,5,550,550044
55008127,5,552,55202
55010122,5,550,550119
