art,klasse,ordnung,familie,behind_scenes
1040201,1,106,10601,0
1100316,1,113,11340,0
1100705,1,113,11312,0
1120823,1,115,11507,0
2080212,2,234,23408,0
2080230,2,234,23408,0
2080505,2,234,23401,0
2080507,2,234,23401,0
2120340,2,219,21901,0
2140108,2,216,21601,1
2150101,2,235,23501,0
2150233,2,235,23507,0
2150252,2,235,23506,0
2223227,2,250,250072,
3010608,3,301,30105,
3010627,3,301,30105,
3030424,3,305,30513,
3040305,3,303,30316,
3040512,3,303,30321,
3050106,3,306,30602,
21102845,3,305,30517,
21102895,2,206,20612,
21103227,6,607,60705,
50901044,3,301,30109,
50901938,3,305,30513,
50901949,3,301,30105,
50903000,3,301,30105,
50904953,6,608,60801,
50905349,3,303,30301,
55006015,2,250,250072,
55006128,4,403,40328,
55006921,3,303,30342,
55010996,4,402,40204,
