art,klasse,ordnung,familie
1160411,1,121,12110
1160430,1,121,12110
2070402,2,206,20608
2090603,2,207,20710
2090712,2,207,20709
5010109,6,601,60101
5040202,6,604,60402
5050303,6,605,60503
5050613,6,605,60506
5050627,6,605,60506
5070301,6,607,60703
21103170,6,605,60501
21103172,6,606,60601
21103173,6,607,60702
21103246,6,607,60702
21103605,6,604,60401
50903201,6,605,60505
50904186,6,607,60701
50904611,6,605,60506
50904953,6,608,60801
50905919,6,605,60504
50905976,6,606,60602
