art,klasse,ordnung,familie
2010202,2,204,20401
2010203,2,204,20401
2040102,2,231,23105
2040201,2,230,23004
2040218,2,230,23004
2050122,2,231,23102
2050202,2,229,22901
2050207,2,229,22901
2050211,2,229,22901
2050212,2,229,22901
2050503,2,231,23101
2050511,2,231,23101
2050604,2,222,22201
2070201,2,206,20602
2070404,2,206,20608
2070624,2,206,20609
2070703,2,206,20612
2070804,2,206,20611
2070809,2,206,20611
2080118,2,234,23404
2080227,2,234,23410
2080236,2,234,23407
2080313,2,243,24303
2080411,2,234,23414
2090304,2,207,20701
2090537,2,207,20707
2090540,2,207,20707
2090602,2,207,20710
2090609,2,207,20703
2090709,2,207,20709
2090712,2,207,20709
2100414,2,220,22005
2120130,2,219,21908
2120202,2,219,21905
2120210,2,219,21905
2120212,2,219,21905
2120301,2,219,21901
2120308,2,219,21906
2120317,2,219,21905
2130107,2,244,24420
2130109,2,244,24420
2130130,2,244,24420
2130137,2,244,24420
2130152,2,244,24420
2130156,2,244,24420
2130203,2,244,24402
2130210,2,244,24402
2130211,2,244,24402
2130214,2,244,24402
2130215,2,244,24402
2130322,2,244,24414
2130403,2,244,24410
2130412,2,244,24415
2130613,2,244,24408
2130616,2,244,24408
2130621,2,244,24404
2130704,2,244,24406
2130706,2,244,24406
2130707,2,244,24406
2130708,2,244,24406
2130709,2,244,24406
2130835,2,244,24407
2130925,2,244,24405
2140113,2,216,21601
2140208,2,214,21401
2140213,2,214,21401
2150111,2,235,23501
2150230,2,235,23507
2150231,2,235,23507
2150306,2,235,23504
2200108,2,239,23904
2200109,2,239,23904
2200126,2,239,23903
2200130,2,239,23904
2200616,2,240,24003
2210212,2,241,24103
2210303,2,241,24109
2220615,2,250,250094
2220801,2,250,250125
2221229,2,250,250122
2221903,2,250,250116
2222701,2,250,250151
2222706,2,250,250151
2222718,2,250,250151
2222801,2,250,250135
2222802,2,250,250135
2222807,2,250,250135
2222810,2,250,250135
2222819,2,250,250135
2222827,2,250,250135
2222828,2,250,250135
2222907,2,250,250065
2222912,2,250,250066
2223103,2,250,250078
2223104,2,250,250078
2223105,2,250,250078
2223106,2,250,250078
2223213,2,250,250072
3041112,3,303,30344
21102403,2,244,24420
21102785,2,250,250151
21102808,2,206,20612
21103089,2,207,20710
21103265,2,239,23904
50901211,2,250,250094
50901270,2,206,20603
50901365,2,241,24106
50901905,2,244,24415
50902447,2,219,21908
50902991,2,230,23003
50903345,2,234,23409
50903581,6,607,60704
50903583,6,607,60704
50903942,2,216,21601
50904164,2,250,250051
50904317,2,219,21901
50905018,2,206,20603
50905681,2,250,250150
50905905,2,231,23102
50906306,2,235,23506
50907117,2,250,250135
50907229,2,250,250142
55005797,2,223,22308
55005975,2,223,22307
55006659,2,250,250142
55006949,2,231,23102
55006988,2,250,250005
55007735,2,250,250031
55009275,2,239,23904
55010236,2,234,23405
55010327,2,250,250135
55010665,2,239,23904
55010745,2,234,23409
55010869,2,250,250135
55012890,2,250,250116
55013183,2,240,24003
55014094,2,250,250116
55014471,2,250,250116
55015006,2,250,250108
